DEBUG 2022-04-27 13:54:42,245 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - TFCLPortal.Applications.Dto.ApplicationListDto
INFO  2022-04-29 11:23:40,536 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 38.5998ms 404 
INFO  2022-04-29 11:23:40,784 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:23:40,788 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:23:40,799 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:23:40,803 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:23:40,808 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:23:40,810 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:23:40,814 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.1215ms.
INFO  2022-04-29 11:23:40,823 [13   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:23:40,829 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 23.321ms
INFO  2022-04-29 11:23:40,832 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 55.8548ms 200 application/x-javascript
INFO  2022-04-29 11:23:40,853 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 42.6074ms.
INFO  2022-04-29 11:23:40,855 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:40,858 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 56.713ms
INFO  2022-04-29 11:23:40,861 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 73.5192ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:41,290 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:23:41,311 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:43,207 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:23:43,248 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 37.4298ms.
INFO  2022-04-29 11:23:43,522 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/AuthorizeTransaction?id=796&&authorize=true  
INFO  2022-04-29 11:23:43,537 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "AuthorizeTransaction", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.AuthorizeTransaction (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:43,623 [13   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:23:43,626 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 2311.7473ms
INFO  2022-04-29 11:23:43,630 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2342.1709ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:23:43,671 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.AuthorizeTransaction (TFCLPortal.Web.Mvc) with arguments (796, True) - Validation state: Valid
INFO  2022-04-29 11:23:43,731 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.AuthorizeTransaction (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.RedirectToActionResult in 57.2292ms.
INFO  2022-04-29 11:23:43,799 [4    ] ft.AspNetCore.Mvc.RedirectToActionResult - Executing RedirectResult, redirecting to /CustomerAccount/TransactionAuthorization.
INFO  2022-04-29 11:23:43,802 [4    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.AuthorizeTransaction (TFCLPortal.Web.Mvc) in 261.7014ms
INFO  2022-04-29 11:23:43,807 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 283.6104ms 302 
INFO  2022-04-29 11:23:43,821 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/TransactionAuthorization  
INFO  2022-04-29 11:23:43,836 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "TransactionAuthorization", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:43,951 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:23:43,990 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 35.2597ms.
INFO  2022-04-29 11:23:44,008 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view TransactionAuthorization.
INFO  2022-04-29 11:23:44,022 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view TransactionAuthorization executed in 13.7116ms.
INFO  2022-04-29 11:23:44,025 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) in 186.7354ms
INFO  2022-04-29 11:23:44,029 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 208.7024ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:23:44,113 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 11:23:44,139 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 23.6971ms 404 
INFO  2022-04-29 11:23:44,189 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:23:44,193 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:23:44,205 [4    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:23:44,210 [4    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:23:44,214 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:23:44,218 [4    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.1768ms.
INFO  2022-04-29 11:23:44,221 [4    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:23:44,233 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:23:44,237 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 28.7126ms
INFO  2022-04-29 11:23:44,240 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 53.4149ms 200 application/x-javascript
INFO  2022-04-29 11:23:44,264 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 27.8779ms.
INFO  2022-04-29 11:23:44,268 [6    ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:44,273 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 52.7918ms
INFO  2022-04-29 11:23:44,284 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 83.9789ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:44,608 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:23:44,622 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:45,643 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Accountant/InstallmentPayment?ApplicationId=606  
INFO  2022-04-29 11:23:45,660 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "InstallmentPayment", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:46,605 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-29 11:23:46,649 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc) with arguments (606) - Validation state: Valid
INFO  2022-04-29 11:23:46,669 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 60.2396ms.
INFO  2022-04-29 11:23:54,754 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 8074.2548ms.
INFO  2022-04-29 11:23:54,855 [4    ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-29 11:23:54,858 [4    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 10233.1092ms
INFO  2022-04-29 11:23:54,860 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10252.7091ms 200 application/json; charset=utf-8
INFO  2022-04-29 11:23:56,438 [20   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view InstallmentPayment.
INFO  2022-04-29 11:23:56,464 [17   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view InstallmentPayment executed in 25.9843ms.
INFO  2022-04-29 11:23:56,468 [17   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.AccountantController.InstallmentPayment (TFCLPortal.Web.Mvc) in 10804.9777ms
INFO  2022-04-29 11:23:56,473 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 10829.5074ms 200 text/html; charset=utf-8
INFO  2022-04-29 11:23:56,539 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-29 11:23:56,561 [4    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 18.4839ms 404 
INFO  2022-04-29 11:23:56,832 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637868269043460377  
INFO  2022-04-29 11:23:56,835 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637868269043460377  
INFO  2022-04-29 11:23:56,845 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-29 11:23:56,850 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-29 11:23:56,853 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-29 11:23:56,857 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-29 11:23:56,861 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.1073ms.
INFO  2022-04-29 11:23:56,864 [13   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-29 11:23:56,873 [42   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 19.0513ms
INFO  2022-04-29 11:23:56,876 [42   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 47.2657ms 200 application/x-javascript
INFO  2022-04-29 11:23:56,893 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 37.7404ms.
INFO  2022-04-29 11:23:56,896 [28   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:56,899 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 50.87ms
INFO  2022-04-29 11:23:56,902 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 67.3129ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-29 11:23:57,499 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-29 11:23:57,515 [28   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:57,641 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getHolidays  0
INFO  2022-04-29 11:23:57,666 [13   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getHolidays", controller = "Accountant", area = ""}. Executing action TFCLPortal.Web.Controllers.AccountantController.getHolidays (TFCLPortal.Web.Mvc)
INFO  2022-04-29 11:23:57,683 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getAuthorizeInstallmentPayment application/x-www-form-urlencoded; charset=UTF-8 17
INFO  2022-04-29 11:23:57,689 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Accountant/getAuthorizeInstallmentPayment application/x-www-form-urlencoded; charset=UTF-8 17
